time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,pm10_avg,pm2_5_avg,no2_avg,so2_avg,o3_avg,co_mg,co_avg,aqi_pm10,aqi_pm25,aqi_no2,aqi_so2,aqi_o3,aqi_co,AQI,AQI_Category
2025-09-16 21:00:00,5.6,4.8,148.0,7.6,2.3,32.0,20.6,99,0.0,10.3,4.404166666666666,3.35,4.075,1.7916666666666667,43.75,0.148,0.139375,4.0,6.0,5.0,2.0,44.0,7.0,44.0,Good
2025-09-16 22:00:00,4.3,3.9,149.0,7.1,2.3,32.0,20.6,99,0.0,10.2,4.433333333333334,3.379166666666667,4.133333333333334,1.8125,40.625,0.149,0.140375,4.0,6.0,5.0,2.0,41.0,7.0,41.0,Good
2025-09-16 23:00:00,3.6,3.3,146.0,6.6,2.3,31.0,20.7,98,0.0,10.4,4.470833333333333,3.4125,4.183333333333334,1.8333333333333333,38.0,0.146,0.14125,4.0,6.0,5.0,2.0,38.0,7.0,38.0,Good
2025-09-17 00:00:00,3.0,2.8,137.0,6.5,2.2,29.0,20.5,99,0.0,9.5,4.5,3.4416666666666664,4.241666666666666,1.8541666666666667,35.875,0.137,0.141625,4.0,6.0,5.0,2.0,36.0,7.0,36.0,Good
2025-09-17 01:00:00,2.9,2.7,125.0,6.6,2.0,26.0,20.5,99,0.0,9.7,4.5375000000000005,3.4791666666666665,4.316666666666666,1.8666666666666665,33.125,0.125,0.140875,5.0,6.0,5.0,2.0,33.0,7.0,33.0,Good
2025-09-17 02:00:00,3.2,3.0,117.0,6.5,1.8,24.0,20.5,98,0.0,7.6,4.583333333333333,3.5250000000000004,4.404166666666666,1.875,30.625,0.117,0.138625,5.0,6.0,6.0,2.0,31.0,7.0,31.0,Good
2025-09-17 03:00:00,3.5,3.3,116.0,6.3,1.5,22.0,20.4,99,0.0,7.9,4.6375,3.5875,4.508333333333334,1.875,28.625,0.116,0.13549999999999998,5.0,6.0,6.0,2.0,29.0,7.0,29.0,Good
2025-09-17 04:00:00,4.7,4.4,119.0,6.1,1.3,21.0,20.2,99,0.0,8.1,4.741666666666666,3.6958333333333333,4.6375,1.8708333333333333,27.125,0.119,0.132125,5.0,6.0,6.0,2.0,27.0,7.0,27.0,Good
2025-09-17 05:00:00,6.3,5.7,121.0,5.9,1.1,21.0,20.4,99,0.0,9.6,4.908333333333334,3.8499999999999996,4.7375,1.8583333333333334,25.75,0.121,0.12875,5.0,6.0,6.0,2.0,26.0,6.0,26.0,Good
2025-09-17 06:00:00,6.7,5.2,120.0,5.3,1.6,27.0,20.7,99,0.0,7.2,5.054166666666666,3.966666666666667,4.795833333333333,1.8583333333333332,25.125,0.12,0.125125,5.0,7.0,6.0,2.0,25.0,6.0,25.0,Good
2025-09-17 07:00:00,8.1,6.2,118.0,4.4,2.2,36.0,21.5,95,0.0,9.0,5.2,4.091666666666667,4.791666666666667,1.8666666666666665,25.75,0.118,0.12162500000000001,5.0,7.0,6.0,2.0,26.0,6.0,26.0,Good
2025-09-17 08:00:00,8.2,5.4,116.0,3.6,2.7,45.0,22.8,87,0.0,10.3,5.2875000000000005,4.145833333333333,4.75,1.8875000000000002,27.75,0.116,0.11900000000000001,5.0,7.0,6.0,2.0,28.0,6.0,28.0,Good
2025-09-17 09:00:00,8.7,5.4,113.0,2.7,2.8,53.0,23.9,86,0.0,6.5,5.354166666666667,4.170833333333333,4.704166666666667,1.9083333333333332,31.125,0.113,0.1175,5.0,7.0,6.0,2.0,31.0,6.0,31.0,Good
2025-09-17 10:00:00,8.6,5.4,111.0,1.9,2.7,60.0,25.3,81,0.1,5.5,5.395833333333333,4.1875,4.679166666666666,1.925,35.625,0.111,0.11674999999999999,5.0,7.0,6.0,2.0,36.0,6.0,36.0,Good
2025-09-17 11:00:00,8.1,5.1,110.0,1.4,2.7,65.0,26.3,74,0.2,3.9,5.441666666666666,4.2124999999999995,4.670833333333333,1.945833333333333,41.0,0.11,0.11599999999999999,5.0,7.0,6.0,2.0,41.0,6.0,41.0,Good
2025-09-17 12:00:00,7.0,4.6,114.0,1.5,2.8,67.0,26.3,72,0.5,3.4,5.529166666666666,4.270833333333333,4.675,1.9791666666666667,46.75,0.114,0.11537499999999999,6.0,7.0,6.0,2.0,47.0,6.0,47.0,Good
2025-09-17 13:00:00,7.0,5.1,120.0,2.1,3.0,67.0,23.2,88,8.6,8.9,5.650000000000001,4.3625,4.7,2.0375,52.5,0.12,0.11524999999999999,6.0,7.0,6.0,3.0,53.0,6.0,53.0,Satisfactory
2025-09-17 14:00:00,7.0,5.3,124.0,2.6,3.0,65.0,24.2,90,7.3,9.9,5.770833333333333,4.454166666666667,4.729166666666667,2.1041666666666665,57.25,0.124,0.11574999999999999,6.0,7.0,6.0,3.0,58.0,6.0,58.0,Satisfactory
2025-09-17 15:00:00,5.7,4.7,121.0,3.0,2.6,60.0,22.9,88,6.4,16.1,5.870833333333334,4.541666666666667,4.741666666666667,2.158333333333333,60.25,0.121,0.11612499999999999,6.0,8.0,6.0,3.0,61.0,6.0,61.0,Satisfactory
2025-09-17 16:00:00,4.2,3.8,115.0,3.3,2.0,52.0,22.9,90,0.2,13.7,5.925,4.595833333333333,4.7250000000000005,2.1875,61.125,0.115,0.11599999999999999,6.0,8.0,6.0,3.0,62.0,6.0,62.0,Satisfactory
2025-09-17 17:00:00,5.3,4.2,114.0,3.8,2.3,48.0,22.0,93,0.7,16.2,5.8875,4.5874999999999995,4.7375,2.216666666666667,60.5,0.114,0.116125,6.0,8.0,6.0,3.0,61.0,6.0,61.0,Satisfactory
2025-09-17 18:00:00,4.5,4.0,121.0,4.8,2.4,43.0,21.6,97,1.4,14.3,5.820833333333333,4.554166666666666,4.7375,2.2416666666666667,58.375,0.121,0.11737500000000001,6.0,8.0,6.0,3.0,59.0,6.0,59.0,Satisfactory
2025-09-17 19:00:00,3.9,3.4,132.0,6.1,2.4,37.0,21.3,98,0.1,15.9,5.704166666666667,4.470833333333334,4.720833333333334,2.2583333333333333,54.875,0.132,0.12012500000000001,6.0,7.0,6.0,3.0,56.0,6.0,56.0,Satisfactory
2025-09-17 20:00:00,2.9,2.7,141.0,6.7,2.4,33.0,21.3,98,0.0,14.2,5.541666666666667,4.35,4.683333333333333,2.2666666666666666,50.625,0.141,0.1235,6.0,7.0,6.0,3.0,52.0,6.0,52.0,Satisfactory
2025-09-17 21:00:00,2.1,2.0,145.0,6.0,2.2,34.0,21.2,98,0.0,14.6,5.395833333333333,4.233333333333333,4.616666666666666,2.2624999999999997,46.5,0.145,0.126625,5.0,7.0,6.0,3.0,46.0,6.0,46.0,Good
2025-09-17 22:00:00,1.9,1.8,146.0,4.6,2.0,37.0,21.1,99,0.0,13.1,5.295833333333333,4.145833333333333,4.5125,2.25,43.0,0.146,0.129375,5.0,7.0,6.0,3.0,43.0,6.0,43.0,Good
2025-09-17 23:00:00,1.8,1.7,143.0,3.4,1.8,39.0,21.0,98,0.0,12.1,5.220833333333333,4.079166666666667,4.379166666666666,2.2291666666666665,40.375,0.143,0.132125,5.0,7.0,5.0,3.0,40.0,7.0,40.0,Good
2025-09-18 00:00:00,1.7,1.5,133.0,2.8,1.7,40.0,20.9,99,0.0,9.4,5.166666666666667,4.0249999999999995,4.225,2.2083333333333335,38.875,0.133,0.134375,5.0,7.0,5.0,3.0,39.0,7.0,39.0,Good
2025-09-18 01:00:00,1.5,1.4,120.0,2.4,1.6,40.0,21.0,98,0.1,11.2,5.108333333333333,3.970833333333333,4.05,2.191666666666667,37.875,0.12,0.135125,5.0,7.0,5.0,3.0,38.0,7.0,38.0,Good
2025-09-18 02:00:00,1.3,1.1,112.0,2.2,1.5,40.0,21.0,98,0.0,9.4,5.029166666666667,3.891666666666666,3.8708333333333336,2.1791666666666667,37.5,0.112,0.13399999999999998,5.0,6.0,5.0,3.0,38.0,7.0,38.0,Good
2025-09-18 03:00:00,1.4,1.3,116.0,2.1,1.5,40.0,20.7,98,0.0,7.9,4.941666666666666,3.8083333333333336,3.6958333333333333,2.1791666666666667,37.875,0.116,0.132,5.0,6.0,5.0,3.0,38.0,7.0,38.0,Good
2025-09-18 04:00:00,1.2,1.0,125.0,2.2,1.6,39.0,20.7,99,0.0,9.4,4.795833333333333,3.6666666666666665,3.533333333333333,2.191666666666667,38.625,0.125,0.13,5.0,6.0,4.0,3.0,39.0,6.0,39.0,Good
2025-09-18 05:00:00,1.2,1.1,131.0,3.1,1.6,38.0,20.9,98,0.0,9.3,4.583333333333333,3.475,3.4166666666666665,2.2125,39.125,0.131,0.12825,5.0,6.0,4.0,3.0,39.0,6.0,39.0,Good
2025-09-18 06:00:00,1.3,1.1,131.0,3.3,1.9,39.0,20.8,98,0.0,9.7,4.358333333333333,3.3041666666666667,3.3333333333333335,2.225,39.375,0.131,0.126375,4.0,6.0,4.0,3.0,39.0,6.0,39.0,Good
2025-09-18 07:00:00,1.6,1.4,129.0,3.6,2.2,41.0,21.4,95,0.0,11.6,4.0874999999999995,3.1041666666666665,3.3000000000000003,2.225,39.625,0.129,0.124625,4.0,5.0,4.0,3.0,40.0,6.0,40.0,Good
2025-09-18 08:00:00,1.8,1.7,126.0,3.7,2.5,43.0,22.2,92,0.0,10.7,3.8208333333333333,2.9499999999999997,3.3041666666666667,2.2166666666666663,40.0,0.126,0.12375000000000001,4.0,5.0,4.0,3.0,40.0,6.0,40.0,Good
2025-09-18 09:00:00,2.4,2.3,122.0,3.4,2.6,45.0,23.0,91,0.1,10.0,3.5583333333333336,2.8208333333333333,3.3333333333333335,2.2083333333333335,40.625,0.122,0.12400000000000001,4.0,5.0,4.0,3.0,41.0,6.0,41.0,Good
2025-09-18 10:00:00,2.2,2.0,117.0,2.8,2.7,47.0,24.3,84,0.2,13.9,3.2916666666666665,2.6791666666666667,3.3708333333333336,2.2083333333333335,41.5,0.117,0.124625,3.0,4.0,4.0,3.0,42.0,6.0,42.0,Good
2025-09-18 11:00:00,1.9,1.8,114.0,2.3,2.6,48.0,24.1,81,0.5,16.2,3.033333333333333,2.5416666666666665,3.408333333333333,2.204166666666667,42.5,0.114,0.124375,3.0,4.0,4.0,3.0,42.0,6.0,42.0,Good
2025-09-18 12:00:00,2.2,2.1,114.0,1.9,2.4,49.0,24.6,84,0.3,16.8,2.8333333333333335,2.4375,3.4249999999999994,2.1875,43.75,0.114,0.123,3.0,4.0,4.0,3.0,44.0,6.0,44.0,Good
2025-09-18 13:00:00,2.2,2.1,115.0,1.5,2.0,50.0,24.3,82,0.1,18.7,2.6333333333333333,2.3125,3.4,2.1458333333333335,45.25,0.115,0.121,3.0,4.0,4.0,3.0,45.0,6.0,45.0,Good
2025-09-18 14:00:00,1.4,1.4,116.0,1.5,1.7,50.0,23.9,88,0.9,14.9,2.4,2.15,3.3541666666666665,2.0916666666666663,46.625,0.116,0.119125,2.0,4.0,4.0,3.0,47.0,6.0,47.0,Good
2025-09-18 15:00:00,1.4,1.4,115.0,2.1,1.5,48.0,23.3,84,1.0,19.2,2.220833333333333,2.0125,3.316666666666667,2.045833333333333,47.5,0.115,0.11737500000000001,2.0,3.0,4.0,3.0,48.0,6.0,48.0,Good
2025-09-18 16:00:00,2.0,1.9,113.0,3.1,1.4,44.0,23.1,87,0.2,20.3,2.129166666666667,1.9333333333333333,3.308333333333333,2.0208333333333335,47.625,0.113,0.11575,2.0,3.0,4.0,3.0,48.0,6.0,48.0,Good
2025-09-18 17:00:00,5.3,3.8,113.0,2.7,1.5,44.0,22.7,88,0.0,20.4,2.1291666666666664,1.9166666666666667,3.2624999999999997,1.9875,47.5,0.113,0.114625,2.0,3.0,4.0,2.0,48.0,6.0,48.0,Good
2025-09-18 18:00:00,4.9,3.9,117.0,3.7,1.6,41.0,21.8,94,0.0,17.2,2.1458333333333335,1.9124999999999999,3.216666666666667,1.9541666666666666,46.75,0.117,0.114625,2.0,3.0,4.0,2.0,47.0,6.0,47.0,Good
2025-09-18 19:00:00,4.5,3.8,123.0,5.0,1.7,37.0,21.3,97,0.0,17.2,2.1708333333333334,1.929166666666667,3.170833333333334,1.925,45.375,0.123,0.11575,2.0,3.0,4.0,2.0,45.0,6.0,45.0,Good
2025-09-18 20:00:00,3.4,3.0,126.0,5.8,1.8,34.0,21.4,96,0.0,15.4,2.191666666666667,1.9416666666666667,3.1333333333333333,1.9000000000000001,43.5,0.126,0.11725000000000001,2.0,3.0,4.0,2.0,44.0,6.0,44.0,Good
2025-09-18 21:00:00,3.1,2.7,125.0,5.5,1.8,35.0,21.5,96,0.0,13.7,2.2333333333333334,1.9708333333333332,3.1125000000000003,1.8833333333333335,41.625,0.125,0.11850000000000001,2.0,3.0,4.0,2.0,42.0,6.0,42.0,Good
2025-09-18 22:00:00,3.6,2.8,121.0,4.7,1.7,37.0,21.4,97,0.0,12.6,2.3041666666666667,2.0125,3.116666666666667,1.8708333333333333,40.0,0.121,0.11912500000000001,2.0,3.0,4.0,2.0,40.0,6.0,40.0,Good
2025-09-18 23:00:00,4.1,3.1,118.0,4.0,1.6,38.0,21.3,97,0.0,13.0,2.4,2.0708333333333333,3.141666666666667,1.8625,38.75,0.118,0.11950000000000001,2.0,3.0,4.0,2.0,39.0,6.0,39.0,Good
2025-09-19 00:00:00,4.7,3.1,116.0,3.5,1.5,38.0,21.0,99,0.0,11.1,2.525,2.1374999999999997,3.170833333333334,1.8541666666666667,38.0,0.116,0.119875,3.0,4.0,4.0,2.0,38.0,6.0,38.0,Good
2025-09-19 01:00:00,5.2,3.3,115.0,3.1,1.4,37.0,21.1,98,0.0,11.2,2.6791666666666667,2.216666666666667,3.1999999999999997,1.8458333333333332,37.125,0.115,0.120125,3.0,4.0,4.0,2.0,37.0,6.0,37.0,Good
2025-09-19 02:00:00,6.0,3.5,114.0,2.7,1.3,36.0,21.1,98,0.0,12.6,2.875,2.316666666666667,3.220833333333333,1.8375000000000001,36.5,0.114,0.11975,3.0,4.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 03:00:00,7.1,3.9,115.0,2.4,1.2,36.0,21.2,96,0.0,9.7,3.1125000000000003,2.4250000000000003,3.233333333333334,1.825,36.375,0.115,0.11875,3.0,4.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 04:00:00,8.1,4.3,117.0,2.2,1.1,36.0,21.1,96,0.0,10.1,3.4,2.5625,3.233333333333333,1.8041666666666665,36.625,0.117,0.11762500000000001,3.0,4.0,4.0,2.0,37.0,6.0,37.0,Good
2025-09-19 05:00:00,3.9,2.3,118.0,2.9,1.5,33.0,20.9,97,0.0,10.1,3.5125000000000006,2.6125000000000003,3.225,1.8,36.375,0.118,0.11675,4.0,4.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 06:00:00,4.3,2.5,118.0,3.1,1.6,34.0,20.9,98,0.0,13.2,3.6374999999999997,2.670833333333333,3.2166666666666672,1.7874999999999999,36.0,0.118,0.116375,4.0,4.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 07:00:00,5.0,2.9,117.0,3.3,1.8,35.0,21.2,95,0.0,18.4,3.779166666666667,2.733333333333333,3.204166666666667,1.7708333333333333,35.625,0.117,0.11625,4.0,5.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 08:00:00,5.1,3.3,115.0,3.3,1.9,37.0,22.5,87,0.0,19.0,3.9166666666666665,2.8000000000000003,3.1875,1.7458333333333336,35.5,0.115,0.116125,4.0,5.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 09:00:00,5.4,3.3,112.0,2.7,1.8,41.0,23.7,83,0.1,17.7,4.041666666666667,2.841666666666667,3.1583333333333337,1.7125000000000001,36.0,0.112,0.11575,4.0,5.0,4.0,2.0,36.0,6.0,36.0,Good
2025-09-19 10:00:00,5.4,3.3,109.0,1.7,1.7,46.0,24.2,81,0.3,19.3,4.175,2.8958333333333335,3.1125000000000003,1.6708333333333334,37.25,0.109,0.115125,4.0,5.0,4.0,2.0,37.0,6.0,37.0,Good
2025-09-19 11:00:00,5.3,3.2,108.0,1.1,1.5,50.0,24.5,80,0.3,19.6,4.316666666666667,2.954166666666667,3.0625,1.625,39.0,0.108,0.11425,4.0,5.0,4.0,2.0,39.0,6.0,39.0,Good
2025-09-19 12:00:00,5.2,3.2,109.0,0.9,1.3,52.0,24.9,77,0.1,17.6,4.441666666666666,3.0,3.0208333333333335,1.5791666666666666,41.0,0.109,0.11324999999999999,4.0,5.0,4.0,2.0,41.0,6.0,41.0,Good
2025-09-19 13:00:00,5.4,3.1,113.0,1.1,1.2,52.0,25.8,78,0.1,17.5,4.575,3.0416666666666665,3.004166666666667,1.5458333333333334,43.375,0.113,0.112625,5.0,5.0,4.0,2.0,43.0,6.0,43.0,Good
2025-09-19 14:00:00,6.9,3.9,116.0,1.5,1.1,51.0,23.4,90,3.5,17.1,4.804166666666667,3.1458333333333335,3.004166666666667,1.5208333333333333,45.5,0.116,0.112375,5.0,5.0,4.0,2.0,46.0,6.0,46.0,Good
2025-09-19 15:00:00,9.3,5.2,119.0,2.5,1.2,48.0,23.4,85,3.2,18.0,5.133333333333334,3.3041666666666667,3.0208333333333335,1.5083333333333335,47.125,0.119,0.112625,5.0,6.0,4.0,2.0,47.0,6.0,47.0,Good
2025-09-19 16:00:00,9.7,5.2,123.0,3.8,1.3,44.0,22.6,89,0.2,18.1,5.454166666666667,3.4416666666666664,3.0500000000000003,1.5041666666666664,48.0,0.123,0.113625,5.0,6.0,4.0,2.0,48.0,6.0,48.0,Good
2025-09-19 17:00:00,17.9,7.7,126.0,2.5,1.3,45.0,22.3,90,0.1,17.0,5.979166666666667,3.6041666666666665,3.0416666666666665,1.4958333333333333,48.5,0.126,0.115375,6.0,6.0,4.0,2.0,48.0,6.0,48.0,Good
2025-09-19 18:00:00,16.7,8.0,130.0,3.4,1.5,42.0,21.7,94,0.0,15.8,6.470833333333332,3.775,3.029166666666667,1.491666666666667,48.0,0.13,0.118,6.0,6.0,4.0,2.0,48.0,6.0,48.0,Good
2025-09-19 19:00:00,16.9,8.4,133.0,4.7,1.7,38.0,21.0,98,0.0,15.2,6.9875,3.966666666666667,3.016666666666667,1.4916666666666665,46.5,0.133,0.12112500000000001,7.0,7.0,4.0,2.0,46.0,6.0,46.0,Good
2025-09-19 20:00:00,13.6,6.9,134.0,5.5,1.9,35.0,20.8,98,0.0,14.4,7.412499999999999,4.129166666666666,3.0041666666666664,1.4958333333333336,44.375,0.134,0.12425,7.0,7.0,4.0,2.0,44.0,6.0,44.0,Good
2025-09-19 21:00:00,10.9,5.4,131.0,5.6,1.9,34.0,20.7,99,0.0,13.2,7.7375,4.241666666666666,3.0083333333333333,1.5,42.125,0.131,0.1265,8.0,7.0,4.0,2.0,42.0,6.0,42.0,Good
2025-09-19 22:00:00,9.3,4.9,126.0,5.2,1.9,34.0,20.8,98,0.0,14.5,7.9750000000000005,4.329166666666667,3.029166666666667,1.5083333333333335,40.0,0.126,0.12775,8.0,7.0,4.0,2.0,40.0,6.0,40.0,Good
2025-09-19 23:00:00,9.3,4.9,121.0,4.8,1.8,34.0,20.9,97,0.0,14.1,8.191666666666666,4.404166666666667,3.0625,1.5166666666666666,38.25,0.121,0.128,8.0,7.0,4.0,2.0,38.0,6.0,38.0,Good
2025-09-20 00:00:00,9.6,4.6,118.0,4.4,1.7,33.0,20.6,98,0.0,12.0,8.395833333333334,4.466666666666666,3.1,1.5250000000000001,36.875,0.118,0.127375,8.0,7.0,4.0,2.0,37.0,6.0,37.0,Good
2025-09-20 01:00:00,10.0,4.6,115.0,3.9,1.5,33.0,20.7,96,0.0,11.8,8.595833333333333,4.520833333333333,3.1333333333333333,1.5291666666666668,35.375,0.115,0.126,9.0,8.0,4.0,2.0,35.0,6.0,35.0,Good
2025-09-20 02:00:00,10.5,4.8,114.0,3.6,1.4,32.0,20.2,98,0.0,9.5,8.783333333333333,4.575,3.170833333333333,1.5333333333333332,34.125,0.114,0.124,9.0,8.0,4.0,2.0,34.0,6.0,34.0,Good
2025-09-20 03:00:00,10.9,5.0,115.0,3.7,1.3,30.0,20.0,98,0.0,8.8,8.941666666666666,4.620833333333334,3.225,1.5375000000000003,33.125,0.115,0.12175,9.0,8.0,4.0,2.0,33.0,6.0,33.0,Good
2025-09-20 04:00:00,11.8,5.6,116.0,4.0,1.2,28.0,19.8,99,0.0,8.6,9.095833333333333,4.675,3.3000000000000003,1.5416666666666667,32.25,0.116,0.11950000000000001,9.0,8.0,4.0,2.0,32.0,6.0,32.0,Good
2025-09-20 05:00:00,10.7,4.9,118.0,2.6,1.2,35.0,19.9,99,0.0,8.4,9.379166666666666,4.783333333333333,3.2875,1.5291666666666668,32.375,0.118,0.117875,9.0,8.0,4.0,2.0,32.0,6.0,32.0,Good
2025-09-20 06:00:00,10.7,4.8,119.0,2.7,1.3,36.0,20.3,99,0.0,10.5,9.645833333333334,4.879166666666666,3.270833333333334,1.5166666666666666,32.625,0.119,0.11699999999999999,10.0,8.0,4.0,2.0,33.0,6.0,33.0,Good
2025-09-20 07:00:00,10.8,4.9,120.0,2.9,1.4,38.0,20.9,96,0.0,15.0,9.8875,4.9625,3.254166666666667,1.5,33.125,0.12,0.11687499999999999,10.0,8.0,4.0,2.0,33.0,6.0,33.0,Good
2025-09-20 08:00:00,11.8,5.1,119.0,2.8,1.5,40.0,22.5,87,0.0,16.1,10.166666666666666,5.0375,3.233333333333333,1.4833333333333332,34.0,0.119,0.11699999999999999,10.0,8.0,4.0,2.0,34.0,6.0,34.0,Good
2025-09-20 09:00:00,13.3,5.5,116.0,2.3,1.6,44.0,23.7,81,0.0,15.1,10.495833333333334,5.129166666666666,3.2166666666666672,1.4749999999999999,35.375,0.116,0.11712499999999999,10.0,9.0,4.0,2.0,35.0,6.0,35.0,Good
2025-09-20 10:00:00,15.7,6.2,112.0,1.6,1.6,50.0,24.9,75,0.1,14.1,10.924999999999999,5.25,3.2125000000000004,1.4708333333333332,37.625,0.112,0.11687499999999999,11.0,9.0,4.0,2.0,38.0,6.0,38.0,Good
2025-09-20 11:00:00,15.7,6.0,109.0,1.1,1.6,53.0,26.1,73,0.2,14.5,11.358333333333333,5.366666666666667,3.2125,1.4749999999999999,40.5,0.109,0.11612499999999999,11.0,9.0,4.0,2.0,40.0,6.0,40.0,Good
2025-09-20 12:00:00,15.2,5.7,109.0,1.0,1.4,53.0,26.7,71,0.0,14.1,11.774999999999999,5.470833333333332,3.216666666666667,1.4791666666666667,43.625,0.109,0.11524999999999999,12.0,9.0,4.0,2.0,44.0,6.0,44.0,Good
2025-09-20 13:00:00,15.5,5.7,110.0,1.2,1.1,51.0,26.1,68,0.1,16.7,12.195833333333333,5.579166666666667,3.220833333333333,1.4749999999999999,45.625,0.11,0.11425,12.0,9.0,4.0,2.0,46.0,6.0,46.0,Good
2025-09-20 14:00:00,14.4,5.4,113.0,1.4,1.0,49.0,24.5,81,0.5,15.5,12.508333333333333,5.641666666666667,3.216666666666667,1.4708333333333334,47.25,0.113,0.1135,13.0,9.0,4.0,2.0,47.0,6.0,47.0,Good
2025-09-20 15:00:00,13.1,5.5,117.0,1.6,1.1,49.0,22.9,92,3.2,13.5,12.666666666666666,5.654166666666668,3.1791666666666667,1.4666666666666668,48.625,0.117,0.113125,13.0,9.0,4.0,2.0,49.0,6.0,49.0,Good
2025-09-20 16:00:00,15.4,6.1,122.0,1.8,1.4,49.0,23.5,81,0.6,14.9,12.904166666666667,5.691666666666666,3.095833333333333,1.4708333333333334,49.75,0.122,0.1135,13.0,9.0,4.0,2.0,50.0,6.0,50.0,Good
2025-09-20 17:00:00,17.9,7.7,127.0,3.5,1.7,47.0,22.7,90,0.3,15.3,12.904166666666667,5.691666666666666,3.1374999999999997,1.4874999999999998,50.125,0.127,0.114875,13.0,9.0,4.0,2.0,51.0,6.0,51.0,Satisfactory
2025-09-20 18:00:00,17.2,8.0,134.0,4.5,1.9,43.0,21.8,93,0.1,13.9,12.924999999999999,5.691666666666666,3.1833333333333336,1.5041666666666667,49.25,0.134,0.11762500000000001,13.0,9.0,4.0,2.0,49.0,6.0,49.0,Good
2025-09-20 19:00:00,17.8,8.2,141.0,5.8,2.1,36.0,21.1,97,0.0,11.4,12.962499999999999,5.683333333333334,3.2291666666666665,1.5208333333333333,47.125,0.141,0.12162500000000001,13.0,9.0,4.0,2.0,47.0,6.0,47.0,Good
2025-09-20 20:00:00,16.5,7.8,145.0,6.6,2.2,32.0,20.7,98,0.0,12.0,13.083333333333334,5.720833333333332,3.2750000000000004,1.5333333333333332,44.5,0.145,0.12612500000000001,13.0,10.0,4.0,2.0,44.0,6.0,44.0,Good
2025-09-20 21:00:00,15.1,7.0,144.0,6.5,2.1,31.0,20.5,99,0.0,12.6,13.258333333333333,5.7875000000000005,3.3125,1.5416666666666667,42.0,0.144,0.130375,13.0,10.0,4.0,2.0,42.0,7.0,42.0,Good
2025-09-20 22:00:00,14.1,6.7,141.0,5.9,1.9,32.0,20.3,99,0.0,11.4,13.458333333333334,5.862500000000001,3.3416666666666672,1.5416666666666667,39.875,0.141,0.133875,13.0,10.0,4.0,2.0,40.0,7.0,40.0,Good
2025-09-20 23:00:00,15.9,7.1,136.0,5.3,1.7,32.0,20.2,99,0.0,10.0,13.733333333333334,5.954166666666667,3.3625000000000003,1.5375000000000003,37.75,0.136,0.13624999999999998,14.0,10.0,4.0,2.0,38.0,7.0,38.0,Good
2025-09-21 00:00:00,16.8,7.2,129.0,4.9,1.5,32.0,20.0,99,0.0,10.6,14.033333333333331,6.0625,3.3833333333333333,1.5291666666666668,35.625,0.129,0.137125,14.0,10.0,4.0,2.0,36.0,7.0,36.0,Good
2025-09-21 01:00:00,17.3,7.4,120.0,4.6,1.2,31.0,19.9,100,0.0,10.4,14.337499999999999,6.179166666666667,3.4125,1.5166666666666666,33.625,0.12,0.13624999999999998,14.0,10.0,4.0,2.0,34.0,7.0,34.0,Good
2025-09-21 02:00:00,17.8,7.8,116.0,4.3,1.0,30.0,19.9,100,0.0,9.9,14.641666666666666,6.304166666666667,3.441666666666667,1.5,32.0,0.116,0.134,15.0,11.0,4.0,2.0,32.0,7.0,32.0,Good
2025-09-21 03:00:00,17.5,8.3,121.0,4.2,0.8,28.0,19.8,99,0.0,10.3,14.916666666666666,6.441666666666666,3.4625000000000004,1.4791666666666667,31.0,0.121,0.1315,15.0,11.0,4.0,2.0,31.0,7.0,31.0,Good
2025-09-21 04:00:00,18.0,8.6,131.0,4.3,0.8,26.0,19.8,99,0.0,11.6,15.174999999999999,6.566666666666666,3.475,1.4625000000000001,30.25,0.131,0.12974999999999998,15.0,11.0,4.0,2.0,30.0,6.0,30.0,Good
2025-09-21 05:00:00,17.0,8.0,137.0,3.2,0.5,31.0,19.8,100,0.0,11.2,15.4375,6.695833333333333,3.5000000000000004,1.4333333333333333,30.25,0.137,0.12887500000000002,15.0,11.0,4.0,2.0,30.0,6.0,30.0,Good
2025-09-21 06:00:00,17.7,8.3,136.0,3.5,0.9,31.0,20.2,99,0.0,10.4,15.729166666666666,6.841666666666666,3.5333333333333337,1.4166666666666667,30.125,0.136,0.12825,16.0,11.0,4.0,2.0,30.0,6.0,30.0,Good
2025-09-21 07:00:00,17.8,8.1,132.0,3.9,1.3,32.0,20.8,96,0.0,11.3,16.020833333333332,6.9750000000000005,3.5749999999999997,1.4125000000000003,30.125,0.132,0.12775,16.0,12.0,4.0,2.0,30.0,6.0,30.0,Good
2025-09-21 08:00:00,17.2,7.9,128.0,3.9,1.7,35.0,22.4,86,0.0,12.4,16.245833333333334,7.091666666666666,3.6208333333333336,1.4208333333333334,30.5,0.128,0.127625,16.0,12.0,5.0,2.0,30.0,6.0,30.0,Good
